,pid,newpid,category,sent,newscore
7,etxdvx30,6754,animaldesign,The plant-derived G protein induced complete protective immunity in mice against intracerebral lethal challenge with live rabies virus.,0.7574296757531596
350,mwakww13,3007,animaldesign,"In this study, we used the guinea pig model to evaluate the relative virulence of selected avian and human influenza A viruses.",0.7573604925992123
736,i1ifocme,9680,animaldesign,We used the ferret model of human influenza to systematically investigate viral interference.,0.7573076690495266
1297,91wjhm15,9721,animaldesign,All doses were well tolerated in uninfected mice.,0.757261488399398
40,nr9485qf,5238,animaldesign,We tested the immunogenicity and protective efficacy of purified chimeric SARS VLPs and full length SARS S protein vaccines in a mouse lethal challenge model.,0.75725803862541
1388,nb6miso7,5265,animaldesign, The immunogenicity of a candidate-inactivated vaccine prepared from SARS-CoV F69 strain was evaluated in Balb/c mice.,0.7572233847422538
281,tatae3hs,6458,animaldesign,"Moreover, complete protection against lethal challenge with H9N2 virus was observed in mice.",0.7572051204281562
1349,4xu61mrp,7340,animaldesign,Immunization with sVLP induced RBD-specific humoral and cellular immune responses in mice.,0.7571743802652188
216,1l67qsfc,8551,animaldesign,"In rabies, in a mouse model, immunization with plasmids encoding the rabies glycoprotein conferred complete protection against subsequent viral challenge.",0.7571207934432024
102,b45cmsc4,5531,animaldesign,Long-lasting humoral and cellular immune responses are demonstrated in a mouse model by the analysis of neutralizing antibody titers and cytokine secretion profiles.,0.7571149811372393
2082,536u0bo4,5935,animaldesign,The calf model of BRSV infection is useful to understand the immune response to human RSV infection.,0.7570807159567208
588,2mjnrrxa,3255,animaldesign,Both isolates were able to replicate and produce clinical symptoms in neonatal mice.,0.7570061374592945
2058,y83lg07p,14625,animaldesign,The data generated in this animal model show that administration of a human monoclonal antibody might offer a feasible and effective prophylaxis for the control of human SARS coronavirus infection.,0.756973173314764
1474,qdmunb9l,14772,animaldesign,Passive transfer of equine immune antibodies significantly reduced virus titers and accelerated virus clearance from the lungs of MERS-CoV infected mice.,0.7569599556934382
1130,7b5yus4w,13724,animaldesign,"In mouse and hamster models, treatment did not improve survival.",0.7569062982233221
1989,8dkj6ps3,1229,animaldesign,Some of the vaccine candidates have demonstrated their potential in inducing malaria-specific immunity in animal models and human trials.,0.7568873845154096
515,2gsy750k,5054,animaldesign,Two doses of WI-SARS with and without Adjuvant Systems were highly efficacious in mice.,0.7568656832450014
16,5bp2bmy4,14225,animaldesign,"Taken together, the inclusion of hematological measures in mouse models of emerging viral pathogenesis increases their translatability and should elevate the preclinical evaluation of MERS-CoV therapeutics and vaccines to better mirror the complexity of the human condition.",0.7568598307502432
85,cfaq2h5s,11350,animaldesign,Adaptation of the human virus to murine cells led to successful infection of the humanized transgenic mice.,0.7568473858876815
553,godas2iy,9137,animaldesign,Clinical signs and death associated with ZIKV viremia were observed in mice.,0.756673991248762
201,rkdvds4t,5720,animaldesign,"Here, we report the vaccines’ protective efficacies against CHIKV infection in a lethal A129 mouse model.",0.7566686799252289
370,651uz4ev,6439,animaldesign,"In contrast, high copies of SARS-CoV RNA and virus replication were detected, and pathological changes were observed in the lung tissues of the control mice.",0.7566347350501103
131,w6q1x1zs,7517,animaldesign,"In addition, its immunomodulatory activity was also observed in mice.",0.756633384962875
2412,bs3j3nss,1364,animaldesign,We report the comprehensive investigation of SARS vaccine efficacy in young and senescent mice following homologous and heterologous challenge.,0.7565813636669172
1604,bhu20y2d,15815,animaldesign,"Furthermore, the Rluc readout correlated with the HCoV replication ability and protein expression, which allowed quantification of antiviral activity in live mice.",0.7565622398623734
1712,prftlaxn,14696,animaldesign,"Thus, infection by mouse-passaged SAFV affected cerebellar development in neonatal mice.",0.7565593995358773
1066,cfaq2h5s,11344,animaldesign,Humanized mice are crucial tools for studying human pathogens in systemic situations.,0.7565197673997022
418,v6qry3o6,7181,animaldesign,Antibodies induced by application of the TCI formulation neutralized the toxin and prevented toxic death in mice.,0.7565125222739786
1700,6bx2nrui,9760,animaldesign,"Indeed, treatment of dengue virus infection with a nucleoside analog resulted in the expected genetic selection of resistant viruses in tissue culture and in mice.",0.7565087714618124
2279,hkyiy1gm,12943,animaldesign,"However, intraperitoneal interferon-γ injection protected adult mice from the lethal respiratory illness.",0.7564856179216644
2202,fzgwfb27,4096,animaldesign,We also demonstrated that CQ attenuates ZIKV-associated morbidity and mortality in mice.,0.7564768584004284
1402,a8pixbuc,5815,animaldesign,The optimized recombinant adenoviral vaccine vectors encoding spike can generate robust antigen-specific cellular immunity in mice and may potentially be useful for control of SARS-CoV infection.,0.7564705574829846
139,o17loo6d,11276,animaldesign,"During the year 2012, this virus was again reported in human beings and animals.",0.7564345340168483
332,q611uzkc,3575,animaldesign,"In addition, efficacy has also been documented in mouse and hamster models of infection with the related Punta Toro virus.",0.756419871410068
1508,b7e9grj0,5508,animaldesign,"In the current study, we used DNA immunization as a tool to study the relative protective immunity of these proteins with a standardized intranasal challenge system in mice.",0.756415292282967
1613,tm8fzbue,5301,animaldesign,The data indicated that mice immunized with all vaccine candidates displayed potent levels of RBD-specific serum IgG.,0.7563982050556697
0,1zx7p757,7027,animaldesign,Our results therefore highlight the importance of the animal model and support the use of hCD46tg mice as mouse model for the characterization of the immunological profile induced by recombinant measles virus vaccine candidates.,0.7563582375926037
2253,qjnetu71,12351,animaldesign,"Currently, the pathogenesis of human MERS-CoV infection remains poorly understood.",0.7563391577505791
2442,xxvmkwxu,3063,animaldesign,This model was then used to examine the impact of allergic airway inflammation on lung pathology in the 2009 pandemic influenza virus infected mice.,0.7563020051642514
708,mqnz9gts,6729,animaldesign,Altogether our results indicate that a recombinant trimeric S protein was able to elicit an efficacious protective immune response in vivo and warrant concern in the safety evaluation of a human vaccine against SARS-CoV.,0.7562953354833597
306,6s1dni4p,12297,animaldesign,"Here, we describe a novel human lung xenograft model in mice to study the pathogenesis of NiV.",0.7562880739949966
320,k2skui3u,9854,animaldesign,"Thus, our data suggest that UDA treatment of SARS infection in mice leads to a substantial therapeutic effect that protects mice against death and weight loss.",0.7562627921817995
405,nb1f3x0f,11989,animaldesign,These new mouse models of MERS-CoV should be useful for investigation of early disease mechanisms and therapeutic interventions.,0.7562537912440882
962,99j1u5ar,13468,animaldesign,"Moreover, daily single-dose STE treatment significantly improved the survival of EV71-infected mice, and ameliorated the symptoms.",0.7562382855484993
411,vevsgkp6,5480,animaldesign,All vaccine candidates were evaluated in a mouse model in prime only or prime-boost regimens.,0.7562285526929899
130,3t75dbb7,5924,animaldesign,"Using the SARS-CoV mouse model, a NSP16 mutant vaccine was evaluated for protection from heterologous challenge, efficacy in the aging host, and potential for reversion to pathogenesis.",0.7561981399648956
123,edl89gmo,15225,animaldesign,"In this study, the effects of QF on Pseudomonas aeruginosa–induced acute pneumonia in mice were evaluated.",0.7561917475198379
158,wzc4f6m2,15421,animaldesign,Several of these mouse models exhibit aspects of HCV-related liver disease.,0.7561412678804664
603,ocbygkyb,8322,animaldesign,Our data demonstrated that sera from the E1-vaccinated mice could induce high ADCC activities.,0.7561262011812329
1846,bwma7k0b,10832,animaldesign,This study suggests that human CNS may be susceptible to coronavirus infection.,0.7561020939090386
193,cxz8hf9q,15448,animaldesign,"Here, we investigated the antibacterial interaction between antibiotic and intranasal flagellin in a mouse model of pneumococcal respiratory infection.",0.7560995575540654
758,a1cuq29o,13905,animaldesign,"When mice were infected with a moderate dose of EV71, lycorine treatment was able to protect them from paralysis.",0.7560975738838576
1502,jc5rdiwq,4688,animaldesign,Transgenic hDPP4 mice develop severe and lethal respiratory disease upon inoculation with MERS-CoV.,0.7560869188900996
474,14qckds8,6338,animaldesign,Reduced viral replication and histopathological damage of mouse lungs were also observed in the vaccinated mice.,0.756082964230753
1680,i3681ul1,10441,animaldesign,"In this study, in vivo efficacy of verdinexor was further evaluated in two animal models or influenza virus infection, mice and ferrets.",0.7560778289045786
364,iv5s24pe,5854,animaldesign,Further experiments in field mouse also support the claim that membrane protein can augment the N-specific immune responses.,0.7560699473501047
108,navjkevd,5338,animaldesign,"Importantly, this vaccine significantly attenuated bone erosion in CIA mice compared with positive control mice.",0.7560635444540342
834,rvrp5zvv,6129,animaldesign,Specific humoral and cellular immunity in mice could be induced significantly by inoculating SARS-CoV N1 and N3 DNA vaccine.,0.7560588223039569
727,drhl264f,8235,animaldesign,"Following intravenous administration, the pseudovirus effectively infected the mice, with dynamic viral distributions being sequentially observed in spleen, liver and brain.",0.7560523080372055
1293,zdb0xjic,5401,animaldesign,"When mice were immunized with mBAP31 DNA vaccines, strong cellular response to mBAP31 was observed in the vaccinated mice.",0.7560488220117252
2035,xvjd0g60,5361,animaldesign,"In contrast, the vaccine schedule which provided fully protective immunity in young adult mice conferred limited protection in aged mice.",0.756039119999117
755,nokybn2a,8189,animaldesign, The immunological characteristics of SARS-CoV spike protein were investigated by administering mice with plasmids encoding various S gene fragments.,0.7560257857697499
71,mqnqjn0c,3203,animaldesign,"The availability of the MA15 virus will enhance the use of the mouse model for SARS because infection with MA15 causes morbidity, mortality, and pulmonary pathology.",0.7560010800908747
986,k2skui3u,9848,animaldesign,"Then, UDA was tested for efficacy in a lethal SARS-CoV-infected BALB/c mouse model.",0.7559735701480395
958,c7bmrjzi,5184,animaldesign,"In this study, we compared the immunological efficacy of the vaccine candidates in BALB/c mice in terms of the levels of humoral and cellular immune responses.",0.7559654904935222
35,5nyoxono,6804,animaldesign,"Furthermore, results from preclinical SARS vaccines expressing spike protein to elicit neutralizing antibodies and cellular responses that are protective in mouse and nonhuman primate models are encouraging.",0.7559358528033648
1504,co72yq2s,3983,animaldesign,Vaccines based on virus-like particles have proved their success in human health.,0.7559288996706388
4009,07iwwsfz,5284,animaldesign,"Furthermore, immunization studies have demonstrated robust protection against challenges with lethal doses of virus in rodents and primates.",0.7559166178654941
2481,6thpzpjj,14800,animaldesign,Administration of antiserum completely protected mice against lethal infection with SFTSV.,0.7559041355366183
1227,nfcqfnwe,6524,animaldesign,We were able to demonstrate the potency of influenza virus NS vectors to induce an M. tuberculosis-specific Th1 immune response in mice.,0.7559022370826234
68,m4t7jwqe,14513,animaldesign,"Using different human and mouse primary cells lacking STING, we show enhanced DENV replication.",0.7559009348555876
293,z637eh2z,10718,animaldesign,These differentiated airway organoids can be applied for rapid assessment of the infectivity of emerging respiratory viruses to human.,0.7558906989005273
2343,q9ay7gbl,9565,animaldesign,"However, when formalin-inactivated RSV was administered with a TLR agonist to mice, they were protected against wild-type virus challenge.",0.755855148542833
513,zzsaf3bl,10464,animaldesign,"In several animal models of human diseases, MSC-EVs mimic the beneficial effects of MSCs.",0.7558526701777748
2292,ogb83fgc,5045,animaldesign,"Moreover, the vaccine confers protective immunity as demonstrated by prevention of SARS-CoV replication in the respiratory tract of mice after intranasal challenge with SARS-CoV.",0.7558130557233363
872,tbos17u7,12789,animaldesign,Viral titers in brains of chronically infected mice were not affected by CsA treatment.,0.7557558330248246
11,h3g3sgiu,1279,animaldesign,"Cellular and humoral immunogenicity was confirmed in 2 mouse strains, including type I interferon receptor knockout mice, which are susceptible to CCHF disease.",0.7557527445907244
2372,vklmmv8s,13057,animaldesign,The TMEV model reproduces a chronic progressive disease due to the persistence of the virus for the entire lifespan in susceptible mice.,0.7557406437882146
300,ddi7fw4o,9476,animaldesign,"Nevertheless, all generally agree that a transgenic mouse model expressing the DPP4 receptor is needed for MERS-CoV research.",0.7556986084450199
4,gsa3n2ci,7571,animaldesign,"Human noroviruses have been shown to replicate (to some extent) in mice, calves, gnotobiotic pigs, and chimpanzees.",0.7556871833815465
1866,1jwidals,9498,animaldesign,"Overall, we demonstrated the importance of inflammation in the clinical outcome of PRV infection in mice and provide new insights into the process of PRV-induced neuroinflammation.",0.7556770958776757
698,tvm9ixtv,4673,animaldesign,"In addition, our study showed that DEF201 enhanced the neutralization ability of serum in EV71-vaccinated mice, implying that DEF201 could promote the production of specific anti-EV71 antibodies.",0.7556438285980446
83,mqnqjn0c,3202,animaldesign,Intranasal inoculation with MA15 reproduces many aspects of disease seen in severe human cases of SARS.,0.755641001146508
1580,0nuv04yq,11311,animaldesign,"In contrast, rVV-S-immunized mice showed only low pulmonary viral tier and slight pneumonia.",0.7556388332054345
637,3mt5rtah,3127,animaldesign,"Incorporation of miR-192 target sites into influenza A virus did not prevent influenza replication and transmissibility in ferrets, but did attenuate influenza pathogenicity in mice.",0.7556385461559925
1695,mgrf1odm,13659,animaldesign,DN T cells dramatically increased in MHV-3 infected mice.,0.7556003435286243
1037,c8wx6ugm,7160,animaldesign,Our findings suggest that oral immunization with VP4-expressing L. lactis induced both specific local and systemic humoral and cellular immune responses in mice.,0.7555766004760069
336,fh0mhqhv,6013,animaldesign,"Cellular and humoral immunogenicity was confirmed in two mouse strains, including type I interferon receptor knockout mice, which are susceptible to CCHF disease.",0.7555692893169157
1249,ddi7fw4o,9473,animaldesign,"The standard small animals, mice, hamsters, and ferrets, all lack the functional MERS-CoV receptor and are not susceptible to infection.",0.7555637060942111
164,envplcno,9826,animaldesign,These data portended the poor efficacy of promazine in a SARS-CoV mouse lung replication model.,0.7555484016512399
1564,j35b7917,4654,animaldesign,Intranasal administration of ML-HSA before RSV infection resulted in significant decrease of the viral titers in the lungs of mice.,0.755544175438015
1426,i8xi0h4g,6948,animaldesign,"We transferred these antibodies into immunodeficient mice, where they protected against subsequent lethal CHIKV challenge, establishing a humoral mechanism of protection.",0.7555407032258585
86,a8pixbuc,5814,animaldesign,"Furthermore, codon and promoter optimizations can greatly enhance the overall immunogenicity of spike protein in the context of replication-defective human and simian adenoviral vaccine carriers.",0.7555284295414502
1057,xxvmkwxu,3061,animaldesign,"Existing murine models of influenza virus infection in asthmatics show that asthmatic mice are highly resistant to influenza virus infection, which contradicts clinical observations in humans.",0.7554927245187285
1159,jkv3xyuo,10795,animaldesign,Epitopes of 2 neutralizing MAbs derived from these mice were mapped and evaluated in a murine model of SARS-CoV infection.,0.7554827618816062
1197,4dyuper0,13559,animaldesign,"Upon infection with MERS-CoV, diabetic mice had a prolonged phase of severe disease and delayed recovery that was independent of virus titers.",0.755479989499749
839,w5b5yrbo,5104,animaldesign,"Finally, we demonstrated that humoral immunity to GP could be induced by immunization of mice with inactivated RV-GP in the presence of pre-existing immunity to RABV.",0.7554790146413545
965,92t646ti,1200,animaldesign,Many of the seminal studies on vaccines for epidemic influenza have been conducted in human subjects.,0.7554624705382557
1658,4z5jzt82,9376,animaldesign,"As emergent viruses may cause episodic outbreaks of disease over time, human samples are limited.",0.755433829978383
537,7cgqxt2m,11586,animaldesign,"Interestingly, we found a biological SBV clone that after passage in cell culture displays increased virulence in mice.",0.7554116541965825
1615,cfaq2h5s,11351,animaldesign,Future genetic engineering approaches are suggested to provide animal models for the better understanding of human infectious diseases.,0.7554075165478393
54,hb2lieh3,1049,animaldesign,"DESIGN: Four candidate vaccines for humans with or without alum adjuvant were evaluated in a mouse model of SARS, a VLP vaccine, the vaccine given to ferrets and NHP, another whole virus vaccine and an rDNA-produced S protein.",0.7553908967296692
375,cil5czqp,14496,animaldesign,Vaccines designed on the basis of SARS-CoV S-protein were shown to be effective in animals and consequently are attractive candidates for vaccine trials in humans.,0.755385891046112
150,evcb7ygw,13682,animaldesign,"In the present study, mouse serum containing VNA was administered intravenously into mice after infection with wild-type RABV.",0.7553855372429479
757,en28vw3a,5627,animaldesign,The HeV vaccine for horses is a key example of a One Health approach to the control of human disease.,0.7553825626441288
937,lfndq85x,2109,animaldesign,Identifying the animal hosts has direct implications in the prevention of human diseases.,0.7553781239173409
1029,x3at6mgp,4993,animaldesign, Continued improvements in vaccination technologies have led to remarkable progress in the control of human infectious diseases.,0.7553681401559875
205,6m9vdjgl,5767,animaldesign,"Importantly, T7-EA could break immune tolerance and induce persistent HBsAg-specific antibody and T-cell responses in an HBV mouse model.",0.7553411404698575
180,rme6b022,5537,animaldesign,A DNA vaccine was constructed with the TGEV S1 gene to induce immune response in an experimental mouse model; pIL-12 was chosen as the immunological adjuvant within this DNA vaccine.,0.7553175354996249
428,wj47xeqj,3705,animaldesign,"Histopathological alterations were observed in the brains, skeletal muscle and lungs of EV71-infected mice.",0.7553070174880421
1085,o0o3djz9,7153,animaldesign,The MERS-CoV S nanoparticle vaccine produced high titer anti-S neutralizing antibody and protected mice from MERS-CoV infection in vivo.,0.7552950742203939
1885,m6abyuvx,8446,animaldesign,"Thus, our generated mice model should be useful for further investigation of the immunological processes associated with persistent expression of HCV proteins because these mice had not developed immune tolerance to the HCV antigen.",0.7552949958002945
1596,hmloggsp,7041,animaldesign,"After investigating in vitro and in vivo antigen expression, growth and infection abilities; the immunogenicity of the constructed recombinant Salmonella strains was evaluated in mice.",0.7552866804692429
1751,7ciyw1fx,1060,animaldesign,Viral vaccines have had remarkable positive impacts on human health as well as the health of domestic animal populations.,0.7552815701296318
62,rsltf8wi,7720,animaldesign,Many of the seminal studies on vaccines for epidemic influenza were conducted in human subjects.,0.7552756207681575
2281,5bkeuwkl,14959,animaldesign,"In addition, the diphyllin nanoparticles were well tolerated in mice following high-dose intravenous administration.",0.7552699702582086
101,bi2a0btp,10813,animaldesign,"In a mouse model of sublethal influenza challenge, treatment with diphyllin nanoparticles resulted in reduced body weight loss and viral titer in the lungs.",0.7552380479712133
689,h4vd6yr6,1421,animaldesign,CONCLUSIONS: These data show protective efficacy against NiV in a relevant model of human infection.,0.7552352925832988
399,y4zoyqua,7934,animaldesign,"This virus replicates efficiently in cell culture and in young and aged mice, where the virus targets airway and alveolar epithelial cells.",0.7552234110224464
219,mv7sk5aa,9964,animaldesign,Hiltonol® was tested for efficacy in a lethal SARS-CoV-infected BALB/c mouse model.,0.7552165334265643
1266,2loi97f8,6720,animaldesign,Passive transfer of immune sera to naïve hDPP4-KI mice also provided survival advantages from lethal MERS-CoV-MA challenge.,0.755179737583429
89,wly18gdz,6539,animaldesign,"These data show that rNTD induced potent cellular immunity and antigen-specific neutralizing antibodies in mice and that it demonstrated protective capacity against a viral challenge, indicating that rNTD is a vaccine candidate against MERS-CoV infection.",0.7551586155654247
75,rf7kpyo4,3630,animaldesign,"Conclusions Although in vitro results were promising, chloroquine was not effective as preventive therapy in vivo in standard mouse and ferret models of influenza virus infection.",0.7551477784123178
1452,godas2iy,9138,animaldesign,The rZIKV recovered from these mice remained fully virulent in a second passage in mice.,0.7551449711573952
185,4ueo9q76,10181,animaldesign,Immunohistochemistry (IHC) results indicated a wide distribution of IAV's positive signals in the liver of infected mice.,0.7551400094023581
866,8zwfkken,12089,animaldesign,"However, established mouse cell lines highly susceptible to mouse-adapted SARS-CoV infection are not available.",0.7551216067025257
289,270a15s0,7129,animaldesign,No significant immune responses and protective effects were detected in mice vaccinated with RBD-Pep or blank AAV alone.,0.7551148981381759
1737,tv2ntug6,8837,animaldesign,Various databases that organize information on animal and human viruses have also been described.,0.7550989431543831
109,qjnetu71,12356,animaldesign,MERS-CoV can also effectively infect human primary T cells and induce massive apoptosis in these cells.,0.7550699535104719
475,1m9y2qiu,8085,animaldesign,The tissue distribution and histopathology in mice challenged with a potential working dose of 10 LD(50) of MERS-CoV were subsequently evaluated.,0.755068578037045
2995,e9t09xus,10903,animaldesign,"To assess the susceptibility of AchPV1 and AchPV2 in animals, infection studies were conducted in ferrets, guinea pigs and mice.",0.7550519482978945
639,hmwkf6is,8927,animaldesign,"In this study, we investigated the immune response to rAAV6 delivery in a cohort of CPV-vaccinated canines and evaluated multiple vaccination regimens in a mouse model of CPV-vaccination.",0.7550445565551019
194,s4qki9l5,4299,animaldesign,"Commercially available reagents, primarily targeted to human cells, were utilised to assess the phenotype and activation status of key immune cell types and cytokines in naive and infected animals.",0.7550443841291228
1557,1t3o24u5,14326,animaldesign,We conducted serological and virological surveillance to examine evidence for swine influenza A virus infection in humans.,0.7550416770914032
2244,vl296i1b,8798,animaldesign,The APMVs presently are being considered as human vaccine vectors.,0.7550362350454572
263,g9vcchrh,14311,animaldesign,We assessed the prophylactic and therapeutic efficacy of m336 by using well-characterized transgenic mice shown to be highly sensitive to MERS-CoV infection and disease.,0.7550238121172701
2002,hn1mjbql,4590,animaldesign,No histopathological lesions were noted in mice.,0.7550220411155056
599,llvu16ms,5919,animaldesign,We discuss how synthetic reconstruction of many animal and human SARS-CoV has provided a model to study the molecular mechanisms governing emergence and pathogenesis of viral diseases.,0.7550202684697147
2039,jkko6erq,5660,animaldesign,"Our findings show that the spike DNA vaccine has good immunogenicity and can induce specific humoral and cellular immunities in BALB/c mice, while IL-2 plays an immunoadjuvant role and enhances the humoral and cellular immune responses.",0.7550013025967146
1456,a1cuq29o,13904,animaldesign,"Lycorine treatment of mice challenged with a lethal dose of EV71 resulted in reduction of mortality, clinical scores and pathological changes in the muscles of mice, which were achieved through inhibition of viral replication.",0.7549898175558027
538,4sg0m45m,4908,animaldesign,"However, there remain a number of opportunities to further improve humanized mouse models for the study of human-specific infectious agents.",0.7549571017719348
1890,wvot6rfc,6923,animaldesign,"The vaccine potential of each LAIV was determined through analysis of attenuation, interferon production, immunogenicity, and their ability to protect mice and ferrets.",0.7549483843822371
404,y6xuxj16,10232,animaldesign,"In this study, we established an ex vivo model using mouse lung slices to evaluate both antiviral and anti-inflammatory agents against influenza virus infection.",0.7549457563392986
715,hkyiy1gm,12938,animaldesign,Moribund adult mice showed severe pulmonary edema and diffuse alveolar damage accompanied by virus replication.,0.7549414278063995
2236,p6w6awsu,1271,animaldesign,This tPA-V DNA vaccine protected mice from intranasal challenge with lethal doses of Y. pestis.,0.7549360993045509
321,ipoj13va,12568,animaldesign,"Ribavirin was found to further potentiate the antiviral effect of alisporivir in these cell culture-based infection models, but this combination treatment was unable to improve the outcome of SARS-CoV infection in a mouse model.",0.7549213634807406
2369,twg849rh,5622,animaldesign,"Importantly, these scMAYV-E-induced immune responses protected susceptible mice from morbidity and mortality following a MAYV challenge.",0.7549200794153919
1104,n8fwy791,2024,animaldesign,The ocular implications of human CoV infections have not been widely studied.,0.7549158797811825
2194,ei33h8ts,9698,animaldesign,"However, PVA of human influenza viruses and other avian influenza viruses in either humans or experimental animals is unknown.",0.7549041724797704
388,5gp8wg9w,10176,animaldesign,The inclusion of the human ex vivo cultures would further strengthen the future risk-assessment strategies.,0.7549017146250878
1673,g9vcchrh,14313,animaldesign,"Taken together, these results support further development of m336 and other human monoclonal antibodies as potential therapeutics for MERS-CoV infection.",0.7548837714789358
1620,kv3363qh,14204,animaldesign,"In the present study, we evaluated the efficacy of a fully human monoclonal antibody capable of neutralizing SARS-CoV in vitro in a Rhesus macaque model of SARS.",0.7548703608900456
6,2ffk19l1,11460,animaldesign,The combination of these two mechanisms thus effectively breaks the natural resistance against EAE in this genetically resistant mouse strain.,0.7548650914996216
929,m6abyuvx,8439,animaldesign,"Using a mouse model of hepatitis C, we examined the therapeutic effects of a recombinant vaccinia virus (rVV) that encodes an HCV protein.",0.7548347030823193
575,st0wcabn,6425,animaldesign,"Furthermore, flow cytometry and ELISA techniques were used to measure the cellular, mucosal, and humoral immune responses of the different orally gavaged mouse groups.",0.7548330928183634
2195,2ffk19l1,11457,animaldesign,Similar perivascular cell influx was also seen in untreated mice infected with SFV-A7.,0.7548321501849675
1727,o0o3djz9,7152,animaldesign,"In this study, we demonstrate protection induced by vaccination with a recombinant MERS-CoV S nanoparticle vaccine and Matrix-M1 adjuvant combination in mice.",0.7548244166403144
1622,i2zzwht5,13091,animaldesign,"In humanized mice, lethal disease develops, characterized by histopathological change in the liver and brain.",0.7548020552134359
1907,cxijck5d,15043,animaldesign,"Both yeasts have been used for studies of plant, animal and human viruses.",0.7547943729165334
302,w813iar2,1235,animaldesign, Vaccine development has had a huge impact on human health.,0.7547940145785449
190,fo526nvn,9778,animaldesign,"The intraperitoneal administration of iCRT14 reduced viral load, improved clinical signs, and partially protected mice from influenza virus infection.",0.7547938295018264
1186,ur9sz21s,12494,animaldesign,"In addition, we present ways to reduce the risk of transmission of pathogens to mice under routine conditions.",0.7547935397441048
1324,9011s995,10202,animaldesign,"For an effective immune prophylaxis in humans, broad coverage of different strains of SARS-CoV and control of potential neutralization escape variants will be required.",0.7547841224074424
1570,my0lmibg,14241,animaldesign,"Upon inoculation with MERS-CoV, human DPP4 knockin (KI) mice supported virus replication in the lungs, but developed no illness.",0.7547740710698302
