pid,title,abstract
ybwgza0f,SARS-CoV-2 infection in health care workers: a retrospective analysis and a model study,"Background There had been a preliminary occurrence of human-to-human transmissions between healthcare workers (HCWs), but risk factors in the susceptibility for COVID-19, and infection patterns among HCWs have largely remained unknown. Methods Retrospective data collection on demographics, lifestyles, contact status with infected subjects for 118 HCWs (include 12 COVID-19 HCWs) from a single-center. Sleep quality and working pressure were evaluated by Pittsburgh Sleep Quality Index (PSQI) and The Nurse Stress Index (NSI), respectively. Follow-up duration was from Dec 25, 2019, to Feb 15, 2020. Risk factors and transmission models of COVID-19 among HCWs were analyzed and constructed. Findings A high proportion of COVID-19 HCWs had engaged in night shift-work (75.0% vs. 40.6%) and felt they were working under pressure (66.7% vs. 32.1%) than uninfected HCWs. COVID-19 HCWs had higher total scores of PSQI and NSI than uninfected HCWs. Furthermore, these scores were both positively associated with COVID-19 risk. An individual-based model (IBM) estimated the outbreak duration among HCWs in a non-typical COVID-19 ward at 62-80 days and the basic reproduction number =1.27 [1.06, 1.61]. By reducing the average contact rate per HCW by a 1.35 factor and susceptibility by a 1.40 factor, we can avoid an outbreak of the basic case among HCWs. Interpretation Poor sleep quality and high working pressure were positively associated with high risks of COVID-19. A novel IBM of COVID-19 transmission is suitable for simulating different outbreak patterns in a hospital setting."
vwf2djd4,Epidemiological and Clinical Aspects of COVID-19; a Narrative Review,"There are significant misconceptions and many obstacles in the way of illuminating the epidemiological and clinical aspects of COVID-19 as a new emerging epidemic. In addition, usefulness of some evidence published in the context of the recent epidemic for decision making in clinic as well as public health is questionable. However, misinterpreting or ignoring strong evidence in clinical practice and public health probably results in less effective and somehow more harmful decisions for individuals as well as subgroups in general populations of countries in the initial stages of this epidemic. Accordingly, our narrative review appraised epidemiological and clinical aspects of the disease including genetic diversity of coronavirus genus, mode of transmission, incubation period, infectivity, pathogenicity, virulence, immunogenicity, diagnosis, surveillance, clinical case management and also successful measures for preventing its spread in some communities."
8avkjc84,Trend and forecasting of the COVID-19 outbreak in China,Trend and forecasting of the COVID-19 outbreak in China
d9v5xtx7,Analysis of angiotensin-converting enzyme 2 (ACE2) from different species sheds some light on cross-species receptor usage of a novel coronavirus 2019-nCoV,Analysis of angiotensin-converting enzyme 2 (ACE2) from different species sheds some light on cross-species receptor usage of a novel coronavirus 2019-nCoV
wefj7is3,Systematic review and critical appraisal of prediction models for diagnosis and prognosis of COVID-19 infection,"Objective: To review and critically appraise published and preprint reports of models that aim to predict either (i) presence of existing COVID-19 infection, or (ii) future complications in individuals already diagnosed with COVID-19. Any models to identify subjects at risk for COVID-19 in the general population were also included. Design: Rapid systematic review and critical appraisal of prediction models for diagnosis or prognosis of COVID-19 infection. Data sources: PubMed, EMBASE via Ovid, Arxiv, medRxiv and bioRxiv until 13th March 2020. Study selection: Studies that developed or validated a multivariable COVID-19 related prediction model. Two authors independently screened titles and abstracts. Data extraction: Data from included studies were extracted independently by at least two authors based on the CHARMS checklist, and risk of bias was assessed using PROBAST. Data were extracted on various domains including the participants, predictors, outcomes, data analysis, and prediction model performance. Results: 1916 titles were screened. Of these, 15 studies describing 19 prediction models were included for data extraction and critical appraisal. We identified three models to predict hospital admission from pneumonia and other events (as a proxy for covid-19 pneumonia) in the general population; nine diagnostic models to detect COVID-19 infection in symptomatic individuals (seven of which were deep learning models for COVID-19 diagnosis utilising computed tomography (CT) results); and seven prognostic models for predicting mortality risk, or length of hospital stay. None of the 15 studies used data on COVID-19 cases outside of China. Predictors included in more than one of the 19 models were: age, sex, comorbidities, C-reactive protein, lymphocyte markers (percentage or neutrophil-to-lymphocyte ratio), lactate dehydrogenase, and features derived from CT images. Reported C-index estimates for the prediction models ranged from 0.73 to 0.81 in those for the general population (reported for all 3 general population models), from 0.81 to > 0.99 in those for diagnosis (reported for 5 of the 9 diagnostic models), and from 0.90 to 0.98 in those for prognosis (reported for 4 of the 7 prognostic models). All studies were rated at high risk of bias, mostly because of non-representative selection of control patients, exclusion of patients who had not experienced the event of interest by the end of the study, and poor statistical analysis, including high risk of model overfitting. Reporting quality varied substantially between studies. A description of the study population and intended use of the models was absent in almost all reports, and calibration of predictions was rarely assessed. Conclusion: COVID-19 related prediction models for diagnosis and prognosis are quickly entering the academic literature through publications and preprint reports, aiming to support medical decision making in a time where this is needed urgently. Many models were poorly reported and all appraised as high risk of bias. We call for immediate sharing of the individual participant data from COVID-19 studies worldwide to support collaborative efforts in building more rigously developed and validated COVID-19 related prediction models. The predictors identified in current studies should be considered for potential inclusion in new models. We also stress the need to adhere to methodological standards when developing and evaluating COVID-19 related predictions models, as unreliable predictions may cause more harm than benefit when used to guide clinical decisions about COVID-19 in the current pandemic."
3c68yz4j,Chapter 9 Global Regulatory Guidelines for Vaccines," Because in the past vaccines were considered inherently safe, only limited nonclinical testing used to be required. However, from about 2003 more stringent nonclinical testing guidelines were introduced for novel vaccines (and, in some cases, marketed vaccines attempting registration in new markets) given that vaccines are typically administered to healthy individuals, often infants. These safety considerations become even more important as technologies allowing the development of novel vaccine types are developed, such as DNA vaccines and those delivered in vector systems such as adenoviral vectors. The use of adjuvants other than the standard aluminum-based ones and novel delivery systems such as electrostimulation have also led to additional testing requirements. This chapter describes the current regulatory expectations for the preclinical development of vaccines."
kium6c11,First-in-human clinical trials with vaccines—what regulators want,Several factors should be taken into account when it comes to the first exposure of humans to a novel vaccine.
50r61l1x,Strategies for the Nonclinical Safety Assessment of Vaccines,"Over the past century, vaccines have made a large impact on public health. Prophylactic vaccines prevent disability and disease, saving millions of dollars in potential health-care spending. Since prophylactic vaccines are administered to healthy individuals, including infants and children, it is important to demonstrate the safety of vaccines preclinically prior to testing the vaccine in clinical studies. A benefit-to-risk profile is considered for each individual vaccine and depends on many factors including preclinical and clinical toxicities that are observed, frequency of administration and intended target population. For prophylactic vaccines, in particular, the concerns about potential risks often outweigh the perception of benefit [1]. Therefore, over the past decade, there has been an increased focus on nonclinical safety assessment of vaccines, including toxicity testing."
pyoq30k5,Histology of colitis:Saguinus oedipus oedipus and other marmosets,Histology of colitis:Saguinus oedipus oedipus and other marmosets
00hal07c,The acute phase response of haptoglobin and serum amyloid A (SAA) in cattle undergoing experimental infection with bovine respiratory syncytial virus," The ability of a pure virus infection to induce an acute phase protein response is of interest as viral infections are normally considered to be less efficient in inducing an acute phase protein response than bacterial infections. This was studied in a bovine model for infection with bovine respiratory syncytial virus (BRSV), analysing the induction of the two most dominant bovine acute phase proteins haptoglobin and serum amyloid A (SAA). Strong and reproducible acute phase responses were detected for both proteins, peaking at around 7–8 days after inoculation of BRSV, while no response was seen in mock-inoculated control animals. The serum concentrations reached for SAA and haptoglobin during the BRSV-induced acute phase response were generally the same or higher than previously reported for bacterial infections in calves. The magnitude and the duration of the haptoglobin response was found to correlate well with the severity of clinical signs (fever) and with the extent of lung consolidation while SAA responded most rapidly to infection."
r9es2hlk,Type I Interferon Signaling Protects Mice From Lethal Henipavirus Infection,"Hendra virus (HeV) and Nipah virus (NiV) are closely related, recently emerged paramyxoviruses that form Henipavirus genus and are capable of causing considerable morbidity and mortality in a number of mammalian species, including humans. However, in contrast to many other species and despite expression of functional virus entry receptors, mice are resistant to henipavirus infection. We report here the susceptibility of mice deleted for the type I interferon receptor (IFNAR-KO) to both HeV and NiV. Intraperitoneally infected mice developed fatal encephalitis, with pathology and immunohistochemical features similar to what was found in humans. Viral RNA was found in the majority of analyzed organs, and sublethally infected animals developed virus-specific neutralizing antibodies. Altogether, these results reveal IFNAR-KO mice as a new small animal model to study HeV and NiV pathogenesis, prophylaxis, and treatment and suggest the critical role of type I interferon signaling in the control of henipavirus infection."
dvp0luxe,Capture ELISA and flow cytometry methods for toxicologic assessment following immunization and cyclophosphamide challenges in beagles," The purpose of this subacute 22-day study was to evaluate methods for canine circulating immunoglobulins (IgM, IgG, and IgE) and select B- and T-lymphocyte populations (CD4-helpers, CD8-suppressors, pan-T and pan-B) for immunotoxicity testing using an organ system (concordance) approach. The challenge substance for immunoglobulin testing was repeated immunization with six-way distemper vaccination (DHLAPP), while the challenge substance for leukocyte subpopulations was treatment with cyclophosphamide. Immunoglobulin measurements were made by capture enzyme-linked immunosorbent assay (ELISA), and leukocyte immunophenotyping by fluorescein isothiocyanate/phycoerythrin conjugation (flow cytometry). A battery of parameters that would be used in a typical regulatory study were taken to aid interpretation of the data generated by these methods. Body weights, food consumption, clinical observations, complete clinical chemistry and urinalysis measurements were taken. Gross pathology and micropathology of sternal bone marrow, spleen, mesenteric and retropharyngeal lymph nodes, thymus, liver and kidney were completed. The ELISA method demonstrated acceptable intra-assay reproducibility for IgM, IgG and IgE, with values in good agreement as reported for radial immunodiffusion. The immunologic challenge demonstrated a biological trend of an increase in IgM that preceded an increase in IgG with no discernible trend in IgE response, and no abnormalities in lymphocyte subpopulations. Principle flow cytometry findings related to cyclophosphamide were that the relative percent of B cells decreased dramatically and progressively after compound administration; being statistically decreased in males on day 22 compared with day −5. The relative percent CD4 and CD8 contribution increased, but the CD4/CD8 ratio remained relatively unchanged as total white blood cells decreased progressively. The increase in relative percent CD4 (males only) was statistically significant according to a two-sample t-test on days 17, 20 and 22 when compared with the pre-treatment day −5. There was a relative percent increase in CD5-panT, but absolute numbers were dramatically decreased. We conclude that an organ system approach to assessment of the immune system which incorporates humoral antibody, enumeration of lymphocyte populations and pathologic evaluation of the lymphoreticular organs assists in the interpretation of an adverse toxicological response. The ELISA method for measurement of Igs detected the expected levels of IgG, IgM and IgE due to repeated vaccinations and to cyclophosphamide treatment. The flow cytometry method was acceptable for measuring select canine lymphocyte populations and detecting the expected decrease in B cells due to cyclophosphamide treatment. Both methods may be added to a testing battery for assessing immunotoxicity in canine regulatory studies."
u5tvbej3,Diagnostic tests for Crimean-Congo haemorrhagic fever: a widespread tickborne disease,"Crimean-Congo haemorrhagic fever (CCHF) is a widespread tickborne disease that circulates in wild and domestic animal hosts, and causes severe and often fatal haemorrhagic fever in infected humans. Due to the lack of treatment options or vaccines, and a high fatality rate, CCHF virus (CCHFV) is considered a high-priority pathogen according to the WHO R&D Blueprint. Several commercial reverse transcriptase PCR (RT-PCR) and serological diagnostic assays for CCHFV are already available, including febrile agent panels to distinguish CCHFV from other viral haemorrhagic fever agents; however, the majority of international laboratories use inhouse assays. As CCHFV has numerous amplifying animal hosts, a cross-sectoral ‘One Health’ approach to outbreak prevention is recommended to enhance notifications and enable early warning for genetic and epidemiological shifts in the human, animal and tick populations. However, a lack of guidance for surveillance in animals, harmonisation of case identification and validated serodiagnostic kits for animal testing hinders efforts to strengthen surveillance systems. Additionally, as RT-PCR tests tend to be lineage-specific for regional circulating strains, there is a need for pan-lineage sensitive diagnostics. Adaptation of existing tests to point-of-care molecular diagnostic platforms that can be implemented in clinic or field-based settings would be of value given the potential for CCHFV outbreaks in remote or low-resource areas. Finally, improved access to clinical specimens for validation of diagnostics would help to accelerate development of new tests. These gaps should be addressed by updated target product profiles for CCHFV diagnostics."
ozvc2kca,Precision genetics for complex objectives in animal agriculture,"Indirect modification of animal genomes by interspecific hybridization, cross-breeding, and selection has produced an enormous spectrum of phenotypic diversity over more than 10,000 yr of animal domestication. Using these established technologies, the farming community has successfully increased the yield and efficiency of production in most agricultural species while utilizing land resources that are often unsuitable for other agricultural purposes. Moving forward, animal well-being and agricultural sustainability are moral and economic priorities of consumers and producers alike. Therefore, these considerations will be included in any strategy designed to meet the challenges produced by global climate change and an expanding world population. Improvements in the efficiency and precision of genetic technologies will enable a timely response to meet the multifaceted food requirements of a rapidly increasing world population."
v2wxngwh,Prevalence and risk factors for viral exposure in rural dogs around protected areas of the Atlantic forest,": Despite the crucial role of domestic dogs as reservoirs for zoonosis and some of the most threatening diseases for wild carnivores such as distemper and parvovirosis, little is known about the epidemiological features and the risk factors involved in pathogen exposure of dogs that live in human/wildlife interfaces and actually contacts wildlife. Through a cross-sectional serological approach and questionnaire survey, we assessed the prevalence along with individual and environment-associated risk factors for four important viral diseases of rural dogs living in households around six Atlantic Forest fragments in southeast Brazil. RESULTS: Widespread exposure to canine parvovirus (97 %), canine distemper virus (15 %) and canine adenovirus (27 %) was detected, but none for canine coronavirus. Dogs from small private reserves were more exposed to parvovirus and canine distemper virus than those from larger state parks. Exposure was associated with dog sex and age, lack of health care and the number of people in the households. Remarkably, factors linked to free-ranging behaviour of dogs were associated with the exposure for all pathogens detected. CONCLUSIONS: According to identified associations, reducing viral pathogen exposure in dogs will require inhibiting dog’s movements and access to nearby forests and villages and improving veterinary assistance. Promoting dog vaccination and population control through sterilization around protected areas is also necessary. The study provides support for preventive management actions aimed to protect the health of rural dogs, and consequently of Atlantic Forest’s wild carnivores."
d4wd05tl,Longitudinal survey of two serotine bat (Eptesicus serotinus) maternity colonies exposed to EBLV-1 (European Bat Lyssavirus type 1): Assessment of survival and serological status variations using capture-recapture models,"This study describes two longitudinal serological surveys of European Bat Lyssavirus type 1 (EBLV-1) antibodies in serotine bat (Eptesicus serotinus) maternity colonies located in the North-East of France. This species is currently considered as the main EBLV-1 reservoir. Multievent capture-recapture models were used to determine the factors influencing bat rabies transmission as this method accounts for imperfect detection and uncertainty in disease states. Considering the period of study, analyses revealed that survival and recapture probabilities were not affected by the serological status of individuals, confirming the capacity of bats to be exposed to lyssaviruses without dying. Five bats have been found with EBLV-1 RNA in the saliva at the start of the study, suggesting they were caught during virus excretion period. Among these bats, one was interestingly recaptured one year later and harbored a seropositive status. Along the survey, some others bats have been observed to both seroconvert (i.e. move from a negative to a positive serological status) and serorevert (i.e. move from a positive to a negative serological status). Peak of seroprevalence reached 34% and 70% in site A and B respectively. On one of the 2 sites, global decrease of seroprevalence was observed all along the study period nuanced by oscillation intervals of approximately 2–3 years supporting the oscillation infection dynamics hypothesized during a previous EBLV-1 study in a Myotis myotis colony. Seroprevalence were affected by significantly higher seroprevalence in summer than in spring. The maximum time observed between successive positive serological statuses of a bat demonstrated the potential persistence of neutralizing antibodies for at least 4 years. At last, EBLV-1 serological status transitions have been shown driven by age category with higher seroreversion frequencies in adults than in juvenile. Juveniles and female adults seemed indeed acting as distinct drivers of the rabies virus dynamics, hypothesis have been addressed but their exact role in the EBLV-1 transmission still need to be specified."
3jeexu27,Chapter Five Modern Approaches in Probiotics Research to Control Foodborne Pathogens," Foodborne illness is a serious public health concern. There are over 200 known microbial, chemical, and physical agents that are known to cause foodborne illness. Efforts are made for improved detection, control and prevention of foodborne pathogen in food, and pathogen associated diseases in the host. Several commonly used approaches to control foodborne pathogens include antibiotics, natural antimicrobials, bacteriophages, bacteriocins, ionizing radiations, and heat. In addition, probiotics offer a potential intervention strategy for the prevention and control of foodborne infections. This review focuses on the use of probiotics and bioengineered probiotics to control foodborne pathogens, their antimicrobial actions, and their delivery strategies. Although probiotics have been demonstrated to be effective in antagonizing foodborne pathogens, challenges exist in the characterization and elucidation of underlying molecular mechanisms of action and in the development of potential delivery strategies that could maintain the viability and functionality of the probiotic in the target organ."
vqws942c,Chapter 19 Advantages and Limitations of Commonly Used Nonhuman Primate Species in Research and Development of Biopharmaceuticals," Nonhuman primates (NHPs) have been used extensively during the past four decades for research and nonclinical development because they are close to humans in terms of genetics, anatomy, physiology, and immunology. They have been widely used in the development of infection models, leading to the generation of vaccines and drugs, as well as in the nonclinical pharmacologic and toxicologic assessment of biopharmaceuticals, especially in the fields of immunotherapy and oncology, despite the constant pressure to move to lower species. In many cases, NHPs are the only species that allows a correct risk assessment for humans. Nevertheless, limitations inherent to each species have to be considered before an investigation. This chapter shines some light on the respective interests and limitations of using cynomolgus monkeys, rhesus monkeys, and marmosets in medical research and nonclinical development, with a specific focus on reproduction and immunology."
ug7ijowz,Vaccine platforms for the prevention of Lassa fever," Lassa fever is an acute viral haemorrhagic illness caused by Lassa virus (LASV), which is endemic throughout much of West Africa. The virus primarily circulates in the Mastomys natalensis reservoir and is transmitted to humans through contact with infectious rodents or their secretions; human-to-human transmission is documented as well. With the exception of Dengue fever, LASV has the highest human impact of any haemorrhagic fever virus. On-going outbreaks in Nigeria have resulted in unprecedented mortality. Consequently, the World Health Organization (WHO) has listed LASV as a high priority pathogen for the development of treatments and prophylactics. Currently, there are no licensed vaccines to protect against LASV infection. Although numerous candidates have demonstrated efficacy in animal models, to date, only a single candidate has advanced to clinical trials. Lassa fever vaccine development efforts have been hindered by the high cost of biocontainment requirements, the absence of established correlates of protection, and uncertainty regarding the extent to which animal models are predictive of vaccine efficacy in humans. This review briefly discusses the epidemiology and biology of LASV infection and highlights recent progress in vaccine development."
