,pid,newpid,category,sent,newscore
145,mlz1rb1w,1661,coravacine,"Finally, we found that the B1 recognized an epitope on S2 protein, especially within amino acids 1023–1189 of S2 protein.",0.7935982196534703
452,ayi928ct,391,coravacine,"We previously developed a pan-coronavirus fusion inhibitor, EK1, which targeted the HR1 domain and could inhibit infection by divergent human coronaviruses tested, including SARS-CoV and MERS-CoV.",0.7935528121258932
321,3wlzfyyh,4526,coravacine,"To understand the molecular basis for ubiquitin (Ub) recognition and deconjugation by MERS-CoV PL(pro), we determined its crystal structure in complex with Ub.",0.79344332667194
169,sjab8zsk,3231,coravacine,"Thus, viral endonucleases may use a combination of RNA sequence and structure to capture a broad set of mRNA targets while still preserving selectivity.",0.7933082613180958
150,uq2idlca,1600,coravacine,The newly emerging Middle East respiratory syndrome coronavirus (MERS-CoV) encodes the conserved macro domain within non-structural protein 3.,0.79329972978253
518,535lw99y,674,coravacine,"Our simulation results suggest that the association of new virus to the receptor is slower than SARS, which is consistent with the experimental data obtained very recently.",0.7932967738616268
84,7aj3fx5u,4906,coravacine,"In this review, we focus on our current understanding of the epidemiology, pathogenesis, prevention, and treatment of SARS-CoV and MERS-CoV, as well as provides details on the pivotal structure and function of the spike proteins (S proteins) on the surface of each of these viruses.",0.7932836987487292
44,skphks30,7013,coravacine,This longitudinal study investigates the change of erythrocyte complement receptor (E-CR1) expression in patients with severe acute respiratory syndrome (SARS).,0.7931527444217036
516,mqnz9gts,4029,coravacine,Serum IgG blocked binding of the S-protein to the ACE2 receptor and neutralized SARS-CoV infection in vitro.,0.7930775716454626
79,3hshqnc8,6984,coravacine,The coronavirus (SARS-CoV) that causes severe acute respiratory syndrome (SARS) infects cells expressing the receptor angiotensin-converting enzyme 2 (ACE2).,0.7930311323589739
130,ihjcc9z9,3400,coravacine,We have previously identified the receptor-binding domain (RBD) and residues important for RBD–hACE2 association.,0.7930230972865083
122,q0yqnlyl,723,coravacine,One way theory predicts selection pressures should shape viral evolution is to enhance binding with host cells.,0.7929944854946842
144,p3gswh23,967,coravacine,"Human Betacoronaviruses (SARS-CoV-2, SARS-CoV, and MERS-CoV) have many similarities, but also have differences in their genomic and phenotypic structure that can influence their pathogenesis.",0.792925622063983
33,uq2idlca,1604,coravacine,Comparison of macro domains from MERS-CoV and other human CoVs revealed structural differences in the α1 helix alters how the conserved Asp-20 interacts with ADP-ribose and may explain the efficient binding of the MERS-CoV macro domain to ADP-ribose.,0.7928920526537321
343,g8iz65wm,930,coravacine,The RBD is recognized by the extracellular peptidase domain (PD) of ACE2 mainly through polar residues.,0.7925787583864853
196,sjab8zsk,3228,coravacine,"Using purified KSHV SOX protein, we reconstituted the cleavage reaction in vitro and reveal that SOX displays robust, sequence-specific RNA binding to residues proximal to the cleavage site, which must be presented in a particular structural context.",0.7924426120641522
240,oqpqiy62,3421,coravacine,"Homo-oligomerization of the neck region of L-SIGN has been shown to be important for high-affinity ligand binding, and heterozygous expression of the polymorphic variants of L-SIGN in which neck lengths differ could thus affect ligand-binding affinity.",0.7924385706309794
52,ezpjdz55,151,coravacine,Its N-terminal RNA binding domain (N-NTD) captures the RNA genome while the C-terminal domain anchors the ribonucleoprotein complex to the viral membrane via its interaction with the M protein.,0.7924360324485954
278,db7stx56,2823,coravacine,"The structure of the nsp16/nsp10 interaction interface shows that nsp10 may stabilize the SAM-binding pocket and extend the substrate RNA-binding groove of nsp16, consistent with the findings in biochemical assays.",0.7924109307528461
592,07gaz5ym,7215,coravacine,Our data suggest that a major mechanism for neutralizing SARS-CoV likely occurs through blocking the interaction between virus and the cellular receptor ACE2.,0.7921153410656147
158,oqpqiy62,3416,coravacine,Both genes have long been considered to share similar overall structure and ligand-binding characteristics.,0.7919865411975134
194,uq2idlca,1602,coravacine,"Using differential scanning fluorimetry and isothermal titration calorimetry, we characterized the MERS-CoV macro domain as a more efficient adenosine diphosphate (ADP)-ribose binding module than macro domains from other CoVs.",0.7919709682180328
423,s0wmll4q,5309,coravacine,"In this study, we determined the cryo-EM structure of avian infectious bronchitis coronavirus (IBV) spike protein from the γ-genus.",0.7919508217105647
462,mtv80pjo,964,coravacine,"Based on our analyses and existing data of coronaviruses, we concluded that the intermediate hosts of 2019-nCoV are more likely to be mammals and birds than snakes, and that the “novel insertions” observed in the spike protein are naturally evolved from bat coronaviruses.",0.7919014886817597
38,6jakyj24,2379,coravacine,The analysis of the RBD showed similar structure in IT-batCoVs and HKU5 respect to HKU4 sequences.,0.791854959681542
10,xgp2vx6o,6721,coravacine,Analysis of intrapatient heterogeneity revealed a relationship between D510G and I529T mutations in the receptor-binding domain (RBD) of the viral spike glycoprotein.,0.7917731567087213
104,aywdmj6o,3153,coravacine, Middle East respiratory syndrome coronavirus (MERS-CoV) infects host cells through binding the receptor binding domain (RBD) on its spike glycoprotein to human receptor dipeptidyl peptidase 4 (hDPP4).,0.7915965221773719
314,pejm0c3a,3136,coravacine,Peptide binding to major histocompatibility complex (MHC) molecules is the most selective requisite for T-cell recognition.,0.7914481339993208
521,g0737pk6,5969,coravacine,"These RBD-based vaccine candidates maintained good functionality, antigenicity, and immunogenicity, and they induced strong cross-neutralizing antibodies against infection by divergent pseudotyped and live MERS-CoV strains, as well as antibody escape MERS-CoV mutants.",0.7914313258743585
46,oydib3p6,936,coravacine,15 of 102 (14.7%) cat sera collected after the outbreak were positive for the receptor binding domain (RBD) of SARS-CoV-2 by indirect enzyme linked immunosorbent assay (ELISA).,0.7913573815776362
486,xwipcngf,5039,coravacine,The cELISA detected MERS-CoV-specific antibodies in sera from MERS-CoV-infected rats and rabbits immunized with the spike protein of MERS-CoV.,0.7912840922178327
350,3em5tgr3,3355,coravacine,"Based on the X-ray structures of SARS-CoV spike receptor-binding domain (RBD) in complex with its functional receptor (angiotensin-converting enzyme 2, ACE2), we perform computational simulations of interactions between three representative RBD mutants and four host species-specific receptors.",0.7912614685966244
16,lhdtwwow,5120,coravacine,"Using a probe-based single B cell cloning strategy, we have identified and characterized multiple neutralizing monoclonal antibodies (MAbs) specifically binding to the receptor-binding domain (RBD) or S1 (non-RBD) regions from a convalescent MERS-CoV-infected patient and from immunized rhesus macaques.",0.7909827961717079
351,xo8ruswo,6149,coravacine,"To test the neutralising capacity of these antisera in vivo, susceptibility to MERS-CoV was induced in naive recipient Balb/c mice by the administration of an adenovirus vector expressing the human DPP4 receptor (Ad5-hDPP4) for MERS-CoV, prior to the passive transfer of the RBD-specific murine antisera to the transduced mice.",0.7903930364678172
28,idrssl90,2630,coravacine,"This infectious single-stranded, positive (+) sense RNA virus enters the host by binding to dipeptidyl-peptide receptors.",0.7903665431333176
354,99ln2zzs,5178,coravacine,"As human CoV normally cannot replicate in bat cells from different families, this suggests that hCoV-EMC might use a receptor molecule that is conserved in bats, pigs, and humans, implicating a low barrier against cross-host transmission.",0.7903467475543117
128,6v6336wa,4660,coravacine,"We did not observe detectable GP(cl)-mediated fusion with NPC1 or its GP(cl) binding domain at any pH tested, while robust fusion was consistently observed with GP from lymphocytic choriomeningitis virus at low pH.",0.7902753541151664
21,70xvrfbg,2560,coravacine,A 9-mer epitope CYSSLILDY displayed interactions with the maximum number of MHC class-I molecules and projected the highest peak in the B-cell antigenicity plot which concludes that it could be a better choice for designing an epitope based peptide vaccine against MERSCoV considering that it must undergo further in vitro and in vivo experiments.,0.7902617148504937
572,70xvrfbg,2554,coravacine,"In this study, the receptor binding domain (RBD) of Spike (S) glycoprotein of MERS-CoV was analyzed through Computational Immunology approach to identify the antigenic determinants (epitopes).",0.7901943990601844
344,zt3e64ap,3600,coravacine,"However, multiple limitations, such as large size, complex structure and sensitivity to extreme ambient temperature potentially weaken the performance of mAbs in certain applications.",0.7897490676302403
527,pu3e8f69,4788,coravacine,Then we characterized the binding of HR1s and HR2s via both sequence alignment and structural analysis.,0.7897090070528857
533,boqygpow,258,coravacine,"Furthermore, our study also highlights the key finding that the S1 domain of COVID-19 spike glycoprotein potentially interacts with the human CD26, a key immunoregulatory factor for hijacking and virulence.",0.7896693632653552
504,lfjefkjx,2765,coravacine,"The highest-affinity MAb, m336, neutralized both pseudotyped and live MERS-CoV with exceptional potency, 50% neutralization at 0.005 and 0.07 μg/ml, respectively, likely by competing with DPP4 for binding to the S glycoprotein.",0.7895203700384882
20,10qpje4d,4769,coravacine,"In further, the six predicted epitope genes were individually fused to GST of pGEX-6p-1 and expressed in Escherichia coli BL21, respectively.",0.789125385431758
428,8gpgpe98,7350,coravacine,"However, the receptor binding domain of SARS CoV showed higher similarity with that of BtCoV/BM48-31/Bulgaria/2008 than with that of any Chinese bat-borne CoV.",0.7891038567622912
339,4ihv80au,1113,coravacine,"Coronavirus Disease 2019 (COVID-19) and severe acute respiratory syndrome (SARS)-related coronaviruses (e.g., 2019-nCoV and SARS-CoV) are phylogenetically distantly related, but both are capable of infecting human hosts via the same receptor, angiotensin-converting enzyme 2, and cause similar clinical and pathological features, suggesting their phenotypic convergence.",0.7889765428946849
460,q02fq403,4223,coravacine,This study may provide information for further structural and functional analyses of spike protein and vaccine development for severe acute respiratory syndrome.,0.7888874576142072
409,iy4knx7j,117,coravacine,"We screened here few pairs of spike protein epitopic regions and selected their energetic, IC50, MHC II reactivity and found some of those to be very good target for vaccination.",0.7887691630024646
535,55b7xvmk,4151,coravacine,"Human recombinant Fab fragments specific for the spike protein of severe acute respiratory syndrome coronavirus (SARS-CoV) were screened from a human Fab library, which was generated from RNAs from peripheral lymphocytes of convalescent SARS patients.",0.788738904807808
477,nmpi5hun,1694,coravacine,"2019-nCoV uses the same cell entry receptor, angiotensin-converting enzyme 2 (ACE2), as SARS-CoV.",0.7887253348281177
157,hxtk8zqm,7330,coravacine,"In the present study, the immunogenicities of five different forms of the MERS-CoV S glycoprotein were compared: the full-length S glycoprotein, the full-length S glycoprotein with the transmembrane domain of the G glycoprotein of VSV (S-G), the receptor-binding domain (RBD) of the S glycoprotein, the membrane-fused RBD (the RBD fused with the transmembrane domain of the VSV G glycoprotein (RBD-G)), and the RBD fused with Fc of human IgG1 (RBD-Fc).",0.7887195266763777
541,weat0qs6,3348,coravacine,"Here, we asked whether naturally-occurring polymorphisms in DPP4, that alter amino acid residues required for MERS-CoV S binding, influence cellular entry of MERS-CoV.",0.7885752714266202
573,mcsdem7y,535,coravacine,"The SARS-CoV spike provides an ideal model system to study receptor binding and membrane fusion in the native state, employing cryo-electron microscopy and single-particle image analysis.",0.7882410586707754
415,ptihe6fu,5141,coravacine, The well-known immunosuppressive drug cyclosporin A inhibits replication of various viruses including coronaviruses by binding to cellular cyclophilins thus inactivating their cis-trans peptidyl-prolyl isomerase function.,0.7880464660743072
133,nw5l1nen,4630,coravacine,"In addition, amino acids 286–295, 316–325 and 361–367 that represent the epitope recognised by monoclonal antibody 6D11C1 converge indicating a well-structured C-terminal region of the SARS virus nucleocapsid protein and functional relationship of the peptide regions involved.",0.7879517330518726
741,gfiqjgxg,4287,coravacine,It has been established that the S protein in this pathogen plays an important rule in the adsorption and penetration of SARS-CoV into the host cell by interaction with the ACE2 receptor.,0.7878408316623194
476,fbwz8oxp,5558,coravacine,"Recently, the team led by Dr. Zhengli Shi from Wuhan Institute of Virology, Chinese Academy of Sciences, and Dr. Peter Daszak from Ecohealth Alliance identified SL-CoVs in Chinese horseshoe bats that were 95% identical to human SARS-CoV and were able to use human angiotensin-converting enzyme 2 (ACE2) receptor for docking and entry.",0.7875869247369945
455,6ojmmmuj,159,coravacine,"Currently, there is no vaccine or approved treatment for this emerging infection; thus the objective of this study is to design a multi epitope peptide vaccine against COVID-19 using immunoinformatics approach.MethodSeveral techniques facilitating the combination of immunoinformatics approach and comparative genomic approach were used in order to determine the potential peptides for designing the T cell epitopes-based peptide vaccine using the envelope protein of 2019-nCoV as a target.ResultsExtensive mutations, insertion and deletion were discovered with comparative sequencing in COVID-19 strain.",0.7874296507391566
523,0y0hau9l,3849,coravacine,"We further determined the atomic structure of HKU9-RBD, which as expected is composed of a core and an external subdomain.",0.7873167540881042
683,jaom3p6s,3666,coravacine, The spike (S) protein of severe acute respiratory syndrome coronavirus (SARS-CoV) has two major functions: interacting with the receptor to mediate virus entry and inducing protective immunity.,0.786952932462665
711,e226jmmu,3810,coravacine,The selected VHHs bind with exceptionally high affinity to the receptor binding domain of the viral spike protein.,0.7869381470973144
552,a787fd1v,3249,coravacine," The spike (S) protein of severe acute respiratory syndrome (SARS) coronavirus (CoV), a type I transmembrane envelope glycoprotein, consists of S1 and S2 domains responsible for virus binding and fusion, respectively.",0.7867748200690953
702,sva2otk4,517,coravacine,"However, LF did not disrupt the interaction of spike protein with angiotensin-converting enzyme 2 (ACE2), the functional receptor of SARS-CoV.",0.7863865045081581
654,r49ox9x9,2707,coravacine,The binding affinities of LPV and RTV to SARS-CoV 3CLpro do not show any significant difference.,0.7860571085489284
623,z2kgcjtp,5452,coravacine,"This spike protein, sharing similar deletions with other group 2 coronaviruses in its C-terminus, also contained a 15-amino acid peptide homologous to a corresponding peptide within the RBM of spike protein of SARS-CoV, which was absent in other coronaviruses except bat-SARS-CoV.",0.7855884802462413
763,bbn16uf1,3841,coravacine,Results implicated that the second heptad repeat region of spike protein could be a good target for vaccine development against SARS-CoV.,0.7854867797935589
621,3wlzfyyh,4527,coravacine,"Guided by this structure, mutations were introduced into PL(pro) to specifically disrupt Ub binding without affecting viral polyprotein cleavage, as determined using an in trans nsp3↓4 cleavage assay.",0.7851799728012497
685,26ey3fm8,6137,coravacine,Bioinformatics analysis demonstrated a significant B-cell epitope overlapping the heptad repeat-2 region of Spike protein.,0.785165885572216
650,r88hpbxp,652,coravacine,Further comparison with mild virus type HCoV-OC43 equivalent domain demonstrates a unique potential RNA binding pocket alongside the β-sheet core.,0.7849757022831271
482,0q6zt0ux,4757,coravacine,"To investigate whether and which structural protein of SARS-CoV induced transcription of hfgl2 prothrombinase gene, three eukaryotic expression plasmids expressing nucleocapsid protein (N), membrane protein (M) and spike protein 2 (S2) of SARS-CoV were co-transfected with hfgl2 promoter luciferase-reporter plasmids and β-galactosidase plasmid in CHO cells, respectively.",0.7849334824693489
689,72r6sl0u,5743,coravacine,"In addition, we also demonstrated angiotensin 1 converting enzyme (ACE)—the homologue of ACE2 could not function as a receptor for SARS-CoV.",0.7848791451165
642,fxtzitpk,2854,coravacine,"Infections are initiated via binding of the MERS-CoV spike (S) glycoprotein to sialosides and dipeptidyl-peptidase 4 (the attachment and entry receptors, respectively).",0.7844100437179999
697,w9a4gjv1,417,coravacine,The binding mode of the shortlisted peptides was measured based on the number of clusters which forms in a protein-peptide docking using Piper.,0.784227352249106
768,5oisrm5s,1312,coravacine,"Nonetheless, this study has provided valuable clues to aid further investigation of spike protein function and virus evolution.",0.7839995544752901
345,mtv80pjo,962,coravacine,"(https://doi.org/10.1101/2020.01.30.927871), which concluded that snakes are the intermediate hosts of 2019-nCoV and that the 2019-nCoV spike protein insertions shared a unique similarity to HIV-1.",0.7838751197039908
403,cxv3m4u1,3468,coravacine,"Moreover, kinetic analyses by surface plasmon resonance (SPR) technology revealed that SARS_N protein has a specific binding affinity against human hnRNP A1 with K D at 0.35±0.02μM (k on =5.83±0.42×103 M−1 s−1 and k off =2.06±0.12×10−3 s−1).",0.7835559642184103
630,sub4i9lr,5755,coravacine,"The resultant ACE2-L584A mutant trafficked to the cell membrane and facilitated SARS-CoV entry into target cells, suggesting that the ACE2 ectodomain regulates its release and that residue L584 might be part of a putative sheddase “recognition motif.” Thus ACE2 must be cell associated to serve as a CoV receptor and soluble ACE2 might play a role in modifying inflammatory processes at the airway mucosal surface.",0.7833767025885893
681,0d77ojnb,697,coravacine,Here we use surface plasmon resonance and circular dichroism to measure the interaction between the SARS-CoV-2 Spike S1 protein receptor binding domain (SARS-CoV-2 S1 RBD) and heparin.,0.7831661352587356
752,h6xjudm0,3739,coravacine,"To address this need, we are developing a subunit recombinant protein vaccine comprising residues 377–588 of the MERS-CoV spike protein receptor-binding domain (RBD), which, when formulated with the AddaVax adjuvant, it induces a significant neutralizing antibody response and protection against MERS-CoV challenge in vaccinated animals.",0.7829526085532968
566,7rjjwekf,3499,coravacine,The mAbs recognize a new conformational epitope which consists of several discontinuous peptides (aa.,0.7829105767624744
793,xo5u02d7,1943,coravacine,"ACE2, the host cell receptor for severe acute respiratory syndrome coronavirus (SARS), has recently been demonstrated in mediating 2019-nCoV infection.",0.7828404712548674
677,cuz5bqy6,5676,coravacine,"Moreover, investigations focusing on ACE2 have revealed a variety of roles not just catalytic but also as a viral receptor and amino acid transporter.",0.7826638598592596
890,o47v5vgw,1854,coravacine,"Importantly, we have confirmed that this novel CoV uses the same cell entry receptor, ACE2, as SARS-CoV.",0.7822737997119148
634,xhachzby,1272,coravacine,We determined the crystal structure of the unliganded Mpro at 1.75 Å resolution and used this structure to guide optimization of a series of alpha-ketoamide inhibitors.,0.7822571571158164
587,3hshqnc8,6987,coravacine,"Infection mediated by an S-protein variant whose cytoplasmic domain had been truncated and altered to include a fragment of the cytoplasmic tail of the human immunodeficiency virus type 1 envelope glycoprotein was, in both cases, substantially more efficient than that mediated by wild-type S protein.",0.7818617568752277
825,q0yqnlyl,728,coravacine,We also propose that a glycine residue at the receptor binding domain of the spike glycoprotein can have a critical role in permitting bat variants of the coronaviruses to infect human cells.,0.7817291706868138
750,zt3e64ap,3602,coravacine,"In recent years, a new immunoglobulin-based protein, namely variable domain of new antigen receptor (VNAR) was discovered in sharks.",0.7813960594201307
762,lv8mll28,3386,coravacine,"The receptor-binding domain (RBD) positioned in S1 can specifically bind to angiotensin-converting enzyme 2 (ACE2) on target cells, and ACE2 regulates the balance between vasoconstrictors and vasodilators within the heart and kidneys.",0.7812114560048431
615,nthxicak,2081,coravacine,"Human pathogenic coronaviruses (severe acute respiratory syndrome coronavirus [SARS-CoV] and SARS-CoV-2) bind to their target cells through angiotensin-converting enzyme 2 (ACE2), which is expressed by epithelial cells of the lung, intestine, kidney, and blood vessels.4 The expression of ACE2 is substantially increased in patients with type 1 or type 2 diabetes, who are treated with ACE inhibitors and angiotensin II type-I receptor blockers (ARBs).4 Hypertension is also treated with ACE inhibitors and ARBs, which results in an upregulation of ACE2.5 ACE2 can also be increased by thiazolidinediones and ibuprofen.",0.7809043995785928
797,6vja5e5o,4842,coravacine," Viral metagenomics, modeling of protein structure, and manipulation of viral genetics are key approaches that have laid the foundations of our understanding of coronavirus biology.",0.7806602915300213
903,6fq07ifm,5190,coravacine,"Here we show that ACE2 expression on cell lines correlates with susceptibility to SARS-CoV S-driven infection, suggesting that ACE2 is a major receptor for SARS-CoV.",0.7806536782374248
849,qk72i0gv,6124,coravacine,"However, blockade of proprotein convertases did not impact MERS-S–dependent transduction of target cells expressing high amounts of the viral receptor, DPP4, and did not modulate MERS-CoV infectivity.",0.7800885576038403
801,10wcqgaq,6918,coravacine,This family includes T cell receptor (TCR) that is critically involved in immune diseases such as autoimmune arthritis.,0.7800087843565732
956,qk72i0gv,6120,coravacine,"The spike protein of MERS-CoV (MERS-S) facilitates viral entry into host cells, which depends on activation of MERS-S by cellular proteases.",0.7798516716018816
721,rzf0cw1x,5137,coravacine,"In contrast, peptide S(597–603) induced antibodies that enhanced infection both in vitro and in non-human primates by using an epitope sequence-dependent (ESD) mechanism.",0.7798038575971472
840,ljlo42ry,4620,coravacine,The immunogenicity induced by the resulting recombinant RBD-rAAV was evaluated in BALB/c mice.,0.7794988511425612
792,ihw2qckn,5246,coravacine,"In contrast, Lassa fever virus, which infects via the respiratory tract but primarily replicates in the liver, was not influenced by the IFN-λ receptor defect.",0.7794752385017508
1035,iyhfk6i5,5694,coravacine,Studies indicate that the receptor binding domain (RBD) of the SARS-CoV spike (S) glycoprotein contains major determinants for viral entry and neutralization.,0.7792550529185023
471,9ci5ukh5,7001,coravacine,"Studies on their mechanisms of action revealed that the compounds act by three distinct mechanisms: (i) SSAA09E2 {N-[[4-(4-methylpiperazin-1-yl)phenyl]methyl]-1,2-oxazole-5-carboxamide} acts through a novel mechanism of action, by blocking early interactions of SARS-S with the receptor for SARS-CoV, angiotensin converting enzyme 2 (ACE2).",0.7789608220398495
1012,mghgvr76,6040,coravacine,"Our results showed that all of the immunized animals generated humoral immunity against the SARS-CoV spike protein, and the sera of immunized rats showed strong capable of protecting from SARS-CoV infection in vitro.",0.7786456001554217
769,jsszmnm0,1586,coravacine,"We generated two oligomeric Nbs by linking two or three monomeric Nbs (Mono-Nbs) targeting the MERS-CoV receptor-binding domain (RBD), and compared their RBD-binding affinity, RBD–receptor binding inhibition, stability, and neutralizing and cross-neutralizing activity against MERS-CoV.",0.778506757748813
873,a787fd1v,3250,coravacine,"The S1 contains a receptor-binding domain (RBD) that can specifically bind to angiotensin-converting enzyme 2 (ACE2), the receptor on target cells.",0.7783635157781224
980,4h3tg6hg,4160,coravacine,"Among these proteins, spike (S) protein is responsible for binding to specific cellular receptors and is a major antigenic determinant, which induces neutralizing antibody.",0.7782949622616057
964,mehwd0dk,3718,coravacine,"Then, the binding ability of SA59B-HRP to SARS-CoV was evaluated by ELISA with S/N of 11.6, indicating higher binding specificity between them.",0.7781935034951194
895,n2tckfjq,135,coravacine,"The homology model of the protease was built based on the SARS-coronavirus PLpro structure, and the drugs were docked in S3/S4 pockets of the active site of the enzyme.",0.777986425592819
893,jmrg4oeb,1798,coravacine,"Although 2019-nCoV, human and bat SARS-CoV share high homologous in overall genome structures, they evolved into two distinct groups with different receptor entry specificities through potential recombination in the receptor binding regions.",0.777977026177905
827,9011s995,4174,coravacine,"A novel mAb, CR3022, was identified that neutralized CR3014 escape viruses, did not compete with CR3014 for binding to recombinant S1 fragments, and bound to S1 fragments derived from the civet cat SARS-CoV-like strain SZ3.",0.7777872133683216
851,jmrg4oeb,1799,coravacine,"In addition, 2019-nCoV has a unique four amino acid insertion between S1 and S2 domains of the spike protein, which created a potential furin or TMPRSS2 cleavage site.ConclusionsOur studies provided comprehensive insights into the evolution and spread of the 2019-nCoV.",0.7777746175723671
985,ue7v0yab,2385,coravacine,"The antisera from the immunized animals efficiently bound to the RBD and blocked binding of RBD to angiotensin-converting enzyme 2, the functional receptor on the susceptible cells for SARS-CoV.",0.7777082809752452
866,r88hpbxp,653,coravacine,"Complemented by in vitro binding studies, our data provide several atomic resolution features of SARS-CoV-2 nucleocapsid protein N-terminal domain, guiding the design of novel antiviral agents specific targeting to SARS-CoV-2.",0.7776646871483284
830,6fsz9iy7,4726,coravacine, The crystal structure of a conserved domain of nonstructural protein 3 (nsP3) from severe acute respiratory syndrome coronavirus (SARS-CoV) has been solved by single-wavelength anomalous dispersion to 1.4 Å resolution.,0.777222731512046
704,w9a4gjv1,420,coravacine,"We conclude that seven peptides, namely, AP00225, AP00180, AP00549, AP00744, AP00729, AP00764, and AP00223, could possibly have binding with the active site of the MERS-CoV spike protein.",0.7771743747023238
1197,gm99cadh,4007,coravacine,The identification of these antigenic peptides contributes to the understanding of the immunogenicity and persistence of SARS coronavirus.,0.7769860797315464
1011,d32ulkm1,5714,coravacine,Angiotensin-converting enzyme 2 (ACE2) is the cellular receptor for SARS-associated coronavirus (SARS-CoV).,0.776948888837873
